ID,Latitude,Longitude,n,date_min,date_max,mins,hours,days
5,-18.8382,34.3974,105,2021-09-29 7:05:32 UTC,2021-10-25 9:57:39 UTC,37440,624,26
6,-18.8382,34.3975,105,2021-09-25 10:39:31 UTC,2021-10-27 6:09:01 UTC,46080,768,32
4,-18.8381,34.3974,42,2021-09-28 6:58:26 UTC,2021-10-27 10:09:31 UTC,41760,696,29
6,-18.8381,34.3976,42,2021-09-30 15:13:56 UTC,2021-10-27 14:11:54 UTC,38880,648,27
6,-18.8373,34.3822,3,2021-08-24 12:00:52 UTC,2021-10-07 9:04:40 UTC,63360,1056,44
8,-18.8372,34.3821,2,2021-08-24 8:00:01 UTC,2021-10-07 5:02:40 UTC,63360,1056,44
11,-18.8372,34.3985,42,2021-09-21 10:13:01 UTC,2021-09-26 10:46:01 UTC,7200,120,5
8,-18.8364,34.3832,3,2020-11-27 0:00:49 UTC,2020-12-29 0:00:31 UTC,46080,768,32
9,-18.8364,34.3833,2,2020-11-18 20:00:02 UTC,2020-11-21 4:00:40 UTC,4320,72,3
14,-18.8364,34.398,42,2021-09-19 5:58:56 UTC,2021-10-01 3:17:02 UTC,17280,288,12
11,-18.8363,34.3979,42,2021-09-19 10:00:01 UTC,2021-09-23 6:25:10 UTC,5760,96,4
7,-18.8361,34.3648,2,2020-09-03 20:00:01 UTC,2020-09-04 16:00:32 UTC,1440,24,1
10,-18.8342,34.3965,42,2021-10-09 20:14:01 UTC,2021-10-10 0:15:01 UTC,1440,24,1
4,-18.8334,34.3971,42,2021-10-15 12:51:31 UTC,2021-10-31 14:37:00 UTC,23040,384,16
4,-18.8333,34.3973,63,2021-10-06 7:51:01 UTC,2021-10-31 6:34:50 UTC,36000,600,25
5,-18.8333,34.3974,84,2021-10-06 11:52:20 UTC,2021-11-01 6:41:32 UTC,37500,625,26.0416666666667
6,-18.8322,34.3957,42,2021-10-08 16:06:20 UTC,2021-10-09 4:09:31 UTC,1440,24,1
7,-18.8322,34.3966,42,2021-10-21 5:29:01 UTC,2021-10-26 6:02:01 UTC,7200,120,5
3,-18.832,34.4224,2,2021-10-03 16:39:40 UTC,2021-10-04 0:00:31 UTC,1440,24,1
6,-18.8319,34.4225,2,2021-10-03 16:00:26 UTC,2021-10-04 0:42:52 UTC,1440,24,1
4,-18.831,34.4021,42,2021-10-07 15:59:31 UTC,2021-10-21 1:28:02 UTC,20160,336,14
7,-18.8307,34.3963,42,2021-10-24 13:51:02 UTC,2021-11-07 11:23:18 UTC,20220,337,14.0416666666667
8,-18.8307,34.3964,22,2020-10-22 0:04:40 UTC,2021-10-24 17:52:01 UTC,528480,8808,367
8,-18.8306,34.3963,22,2020-10-22 8:00:47 UTC,2021-11-07 15:23:31 UTC,548700,9145,381.041666666667
4,-18.8305,34.396,42,2021-11-07 7:21:10 UTC,2021-11-10 7:41:32 UTC,4320,72,3
10,-18.8303,34.3953,22,2020-10-22 12:00:20 UTC,2021-10-17 9:03:31 UTC,518400,8640,360
2,-18.8302,34.3852,2,2021-09-20 0:00:01 UTC,2021-10-10 17:25:31 UTC,28800,480,20
10,-18.8301,34.3861,2,2020-11-05 16:00:10 UTC,2020-11-29 12:05:31 UTC,34560,576,24
3,-18.83,34.2409,2,2020-10-16 2:00:31 UTC,2021-03-16 2:00:27 UTC,217500,3625,151.041666666667
2,-18.829,34.2576,2,2021-03-14 22:00:02 UTC,2021-03-15 6:05:56 UTC,1440,24,1
